"Time","Angelo South Meadow Air Temp Avg degC","Angelo South Meadow Relative Humidity Avg %","Blue Oak Ranch Air Temp Avg degC","Blue Oak Ranch Relative Humidity Avg %","Bodega Air Temp Avg degC","Bodega Relative Humidity Avg %","Hastings Air Temp Avg degC","Hastings Relative Humidity Avg %"
"2021-11-03 02:50:00",5.614,93.3,9.42,99.5,12.27,98.9,9.36,91.3
"2021-11-03 03:00:00",5.6,93.1,9.21,99.9,12.37,98.9,9.27,91.3
"2021-11-03 03:10:00",5.543,92.8,9.23,100,12.09,98.6,9.54,91.4
"2021-11-03 03:20:00",5.5,92.7,9.31,100,12,98.7,9.6,91.1
"2021-11-03 03:30:00",5.435,92.9,9.51,100,12.04,98.8,10.05,90.2
"2021-11-03 03:40:00",5.329,93.2,9.45,100,12.15,98.8,10.08,89
"2021-11-03 03:50:00",5.295,93.5,9.28,100,12.21,98.6,9.91,88.7
"2021-11-03 04:00:00",5.315,93.6,9.31,100,12.01,98.5,9.61,89.3
"2021-11-03 04:10:00",5.357,93.4,9.59,100,11.93,98.5,9.25,89.7
"2021-11-03 04:20:00",5.376,93.5,9.53,100,11.84,98.4,9.14,90
"2021-11-03 04:30:00",5.355,93.5,9.39,100,11.56,98.4,8.93,90.1
"2021-11-03 04:40:00",5.382,93.6,9.19,100,11.82,98.9,8.83,90.6
"2021-11-03 04:50:00",5.523,93.4,9.18,100,12.02,98.7,8.76,90.5
"2021-11-03 05:00:00",5.595,93.3,9.28,100,11.91,98.5,8.73,91.2
"2021-11-03 05:10:00",5.668,93.1,9.08,100,11.93,98.6,8.69,90.6
"2021-11-03 05:20:00",5.811,92.9,9.14,100,11.92,98.5,8.49,90.6
"2021-11-03 05:30:00",5.933,92.8,9.2,100,12.11,98.6,8.47,91
"2021-11-03 05:40:00",5.954,92.9,8.78,99.9,12.06,98.2,8.16,90.5
"2021-11-03 05:50:00",6.08,93.2,9.05,100,12.14,98.4,8.02,91.1
"2021-11-03 06:00:00",6.174,93.2,9.05,100,12.06,98.1,7.961,91.1
"2021-11-03 06:10:00",6.207,93,8.97,100,12.09,98.1,7.97,91.2
"2021-11-03 06:20:00",6.217,93,9.36,100,12,97.8,7.884,90.9
"2021-11-03 06:30:00",6.26,92.9,9.18,100,11.87,97.9,7.74,91.1
"2021-11-03 06:40:00",6.304,92.8,8.99,99.8,12.14,98,7.721,91.1
"2021-11-03 06:50:00",6.263,92.5,8.75,99.9,12.34,97.7,7.63,90.9
"2021-11-03 07:00:00",6.116,92.8,9.01,100,12.48,97.6,7.661,91.3
"2021-11-03 07:10:00",6.125,93.2,9.01,100,12.88,97.5,7.806,91.5
"2021-11-03 07:20:00",6.201,93.1,9.44,100,13.09,96.8,7.942,91.4
"2021-11-03 07:30:00",6.271,92.8,10.18,100,12.84,96.3,8.07,91.6
"2021-11-03 07:40:00",6.341,92.5,11.03,98.7,12.79,96.1,8.39,91.9
"2021-11-03 07:50:00",6.49,92.5,12.74,98,12.98,95.8,8.67,92
"2021-11-03 08:00:00",6.837,92.3,13.48,94,13.19,95.4,9.16,92.4
"2021-11-03 08:10:00",7.095,91.8,14.43,91.3,13.69,94.8,9.68,92.5
"2021-11-03 08:20:00",7.38,91.6,15.21,87.3,14.13,93.6,10.38,91
"2021-11-03 08:30:00",7.557,91.6,15.52,86.4,14.51,92.3,11.26,86.6
"2021-11-03 08:40:00",7.945,91.3,15.52,87.1,14.84,91.4,12.11,83.1
"2021-11-03 08:50:00",8.22,90.8,15.88,83.4,15.65,89.2,13.03,80.4
"2021-11-03 09:00:00",8.73,89.9,16.12,81.7,15.72,87,14.33,72.15
"2021-11-03 09:10:00",9.16,89.3,16.92,78.76,16.12,85.5,15.15,68.18
"2021-11-03 09:20:00",9.57,90,17.48,75,16.46,84.1,15.65,67.05
"2021-11-03 09:30:00",10.17,88.9,17.31,75.22,16.79,83,15.92,65.61
"2021-11-03 09:40:00",10.3,89,17.35,73.29,17.25,81.5,16.56,63.37
"2021-11-03 09:50:00",10.4,88.7,18.25,73.42,17.65,78.06,16.94,63.08
"2021-11-03 10:00:00",11.19,85.7,18.45,70.64,17.75,75.89,17.41,61.78
"2021-11-03 10:10:00",11.47,83.9,18.79,69.29,18.25,73.89,18.22,58.94
"2021-11-03 10:20:00",11.7,83.5,19.38,64.56,18.44,72.33,18.94,56.92
"2021-11-03 10:30:00",12.4,82.5,19.42,65.77,18.98,71.92,19.54,54.52
"2021-11-03 10:40:00",12.96,81.8,19.39,66.63,19.1,71.38,19.64,54.16
"2021-11-03 10:50:00",14.22,77.87,19.16,69.38,18.57,72.93,20.18,49.13
"2021-11-03 11:00:00",14.77,74.53,19.66,66.83,18.95,71.68,20.68,46.64
"2021-11-03 11:10:00",15.13,75.66,19.78,66.7,18.82,72.2,20.66,46.36
"2021-11-03 11:20:00",15.64,75.17,19.75,65.18,18.96,73.35,20.62,46.11
"2021-11-03 11:30:00",16.18,73.68,19.68,66.63,19.19,72.02,20.87,46.06
"2021-11-03 11:40:00",16.5,75.1,19.39,67.13,19.26,72.94,21.49,43.9
"2021-11-03 11:50:00",16.7,75.28,19.74,63.49,19.26,73.4,21.83,42.18
"2021-11-03 12:00:00",16.88,75.92,20.18,59.79,18.88,75.52,22.44,40.96
"2021-11-03 12:10:00",17.56,75.86,20.08,61.8,18.97,74.21,23.12,39.02
"2021-11-03 12:20:00",18.76,67,20.07,63.4,19.47,72.95,23.63,35.07
"2021-11-03 12:30:00",19.25,62.91,19.63,65.59,19.67,72.34,23.43,34.72
"2021-11-03 12:40:00",19.07,64.35,19.32,64.24,19.04,74.89,23.43,33.7
"2021-11-03 12:50:00",18.93,65.7,19.77,62.53,19.61,73.29,23.26,32.54
"2021-11-03 13:00:00",18.71,65.63,20,61.33,19.9,70.84,23.57,29.4
"2021-11-03 13:10:00",18.51,70.21,20.17,60.17,20.21,67.41,23.54,29.23
"2021-11-03 13:20:00",18.63,65.72,20.34,59.16,19.97,67.08,23.65,30.72
"2021-11-03 13:30:00",19.33,61.2,19.81,60.52,19.76,66.39,23.95,31.36
"2021-11-03 13:40:00",19.33,63.81,20,58.85,19.81,67.71,23.62,31.8
"2021-11-03 13:50:00",19.68,61.07,19.92,56.55,19.3,70.38,23.58,31.49
"2021-11-03 14:00:00",19.86,59.42,20,56.65,18.78,74.05,23.29,32.08
"2021-11-03 14:10:00",19.51,61.57,20.57,53.69,18.84,75.1,22.98,32.43
"2021-11-03 14:20:00",19.51,60.3,20.79,51.91,18.48,76.12,23.52,31.87
"2021-11-03 14:30:00",19.12,63.7,21.01,50.29,18.13,79.42,24.11,30.83
"2021-11-03 14:40:00",18.8,63.79,21.04,47.85,17.6,82.8,23.8,31.18
"2021-11-03 14:50:00",18.25,71.89,21.31,48.12,17.12,84.9,23.53,33.6
"2021-11-03 15:00:00",17.74,73.96,21.22,49.74,17.12,85.8,23.04,35.36
"2021-11-03 15:10:00",17.5,76.53,21.06,51.61,17.04,85.5,22.66,38.49
"2021-11-03 15:20:00",17.44,78.19,20.89,52.56,16.98,86.5,22,41.6
"2021-11-03 15:30:00",17.28,78.97,20.77,53.08,16.97,86,22.59,40.38
"2021-11-03 15:40:00",17.26,76.66,20.77,52.78,16.83,86.2,21.61,41.61
"2021-11-03 15:50:00",16.93,79.21,20.81,52.08,16.97,85.4,21.4,42.5
"2021-11-03 16:00:00",16.96,79.38,21.13,49.18,17.1,84,21.01,43.71
"2021-11-03 16:10:00",16.54,81.8,21.41,48.44,17.24,82.3,20.82,44.87
"2021-11-03 16:20:00",16.44,80.7,21.51,49.99,16.98,83.1,20.87,45.79
"2021-11-03 16:30:00",16.27,81.3,20.71,53.44,16.38,85.1,20.6,46.66
"2021-11-03 16:40:00",16.02,83.7,19.43,55.98,15.96,86.7,19.73,48.36
"2021-11-03 16:50:00",15.62,86.3,18.46,57.08,15.7,88.1,18.88,51.3
"2021-11-03 17:00:00",15.33,86.8,17.46,63.7,15.74,88.9,17.99,54.32
"2021-11-03 17:10:00",15.88,81.7,16.12,69.22,15.68,89.6,17.02,57.23
"2021-11-03 17:20:00",15.93,80.9,15.13,72.08,15.61,90.3,16.22,60.07
"2021-11-03 17:30:00",16.22,78.93,14.37,74.49,15.55,90.3,15.51,61.69
"2021-11-03 17:40:00",16.31,77.82,13.93,75.57,15.5,90.1,14.77,63.05
"2021-11-03 17:50:00",16.53,77.53,13.4,77.9,15.56,89.8,14.4,59.54
"2021-11-03 18:00:00",15.95,82.5,13.22,78.92,15.55,89.7,14.47,61.9
"2021-11-03 18:10:00",15.61,85.6,12.73,82.5,15.56,89.7,13.66,65.67
"2021-11-03 18:20:00",15.62,84.4,12.36,83.9,15.55,89.6,13,65.39
"2021-11-03 18:30:00",15.41,86,12.3,84.6,15.48,89.5,12.73,67.69
"2021-11-03 18:40:00",15.68,83.1,11.96,86.8,15.45,89.3,12.33,69.38
"2021-11-03 18:50:00",15.46,86,11.75,87.8,15.49,89.7,12.2,67.61
"2021-11-03 19:00:00",15.16,88.6,11.77,87.7,15.35,90.1,11.96,62.83
"2021-11-03 19:10:00",15.26,88.3,11.73,87.7,15.33,90.6,11.63,62.35
"2021-11-03 19:20:00",15.42,87,11.39,89.4,15.26,89.8,11.27,59.88
"2021-11-03 19:30:00",15.66,84.9,11.59,87.8,15.32,87.1,11.12,60.06
"2021-11-03 19:40:00",15.39,87.1,11.13,90.6,15.37,86.1,11.05,62.38
"2021-11-03 19:50:00",15.26,87.3,11.25,90.2,15.32,86.1,10.93,62.11
"2021-11-03 20:00:00",15.03,88.9,11.45,89.2,15.32,86.3,10.85,65.26
"2021-11-03 20:10:00",14.89,89.7,11.42,89.3,15.37,86.8,10.97,68.63
"2021-11-03 20:20:00",15.06,85.8,11.28,90.1,15.41,87.4,11.11,69.59
"2021-11-03 20:30:00",14.87,86.8,10.77,92,15.4,87.9,10.82,71.63
"2021-11-03 20:40:00",14.71,87,10.5,93.4,15.43,88.8,10.66,71.82
"2021-11-03 20:50:00",14.66,87,10.62,93.5,15.38,89.4,10.34,73
"2021-11-03 21:00:00",14.64,87.4,10.93,91.8,15.36,90.4,10.16,75.12
"2021-11-03 21:10:00",14.47,88.1,10.56,92.8,15.33,90.9,10.06,75.85
"2021-11-03 21:20:00",14.33,89.3,10.7,93.3,15.35,91.4,10.02,77.53
"2021-11-03 21:30:00",14.32,88.8,10.95,93.5,15.28,92.7,9.83,79.09
"2021-11-03 21:40:00",14.33,88.5,10.9,92.9,15.23,94.2,9.79,79.66
"2021-11-03 21:50:00",14.18,90.1,10.46,95.2,15.15,95.3,9.77,80.6
"2021-11-03 22:00:00",14.21,89.3,10.64,96.7,15.1,96.3,9.89,80.6
"2021-11-03 22:10:00",14.19,89.4,10.56,95.6,15.05,97.2,9.84,80.9
"2021-11-03 22:20:00",14.12,90,10.47,97.7,15.03,97.8,9.79,81.7
"2021-11-03 22:30:00",14.11,89.5,10.91,98.3,15.03,98.3,9.76,82.8
"2021-11-03 22:40:00",14.09,89.2,10.82,97.2,15.04,98.7,9.69,83.1
"2021-11-03 22:50:00",13.92,90.2,10.68,96.9,15.04,99,9.6,84.6
"2021-11-03 23:00:00",13.89,89.8,10.78,98.5,15.03,99.3,9.61,84.8
"2021-11-03 23:10:00",13.82,90,11.11,97.3,15.02,99.6,9.52,85.9
"2021-11-03 23:20:00",13.76,90.1,10.83,97,15.05,99.7,9.5,86.8
"2021-11-03 23:30:00",13.74,89.3,11.1,97.2,15.1,99.9,9.52,87.1
"2021-11-03 23:40:00",13.58,90,11.48,96.3,15.1,100,9.54,88
"2021-11-03 23:50:00",13.38,91,11.43,95.1,15.09,100,9.55,87.9
"2021-11-04 00:00:00",13.27,89.8,11.34,96.3,15.09,100,9.57,88.1
"2021-11-04 00:10:00",13.08,89.1,11.18,96.9,15.08,100,9.56,88.1
"2021-11-04 00:20:00",13.03,89.3,11.17,96.4,15.11,100,9.65,88.3
"2021-11-04 00:30:00",12.92,90.9,11.08,97.7,15.16,100,9.61,88.3
"2021-11-04 00:40:00",12.92,90.5,11.36,97.6,15.13,100,9.54,88.7
"2021-11-04 00:50:00",12.85,89.6,11.87,93.9,15.04,100,9.52,89.4
"2021-11-04 01:00:00",12.71,89.5,11.37,95.5,15.08,100,9.59,89.2
"2021-11-04 01:10:00",12.47,90.5,11.69,94.5,15.14,100,9.56,89.1
"2021-11-04 01:20:00",12.43,90.4,11.78,93.8,15.29,100,9.44,89
"2021-11-04 01:30:00",12.36,90.7,11.77,93.9,15.25,100,9.48,89.5
"2021-11-04 01:40:00",12.3,90.1,12.02,93.5,15.17,100,9.48,89.5
"2021-11-04 01:50:00",12.11,90.2,12.13,94.6,15.12,100,9.44,89.4
"2021-11-04 02:00:00",12.12,90.4,12.45,93.1,15.04,100,9.24,89.5
"2021-11-04 02:10:00",12.18,90.7,12.88,87.3,14.83,100,9.25,90
"2021-11-04 02:20:00",12.04,91,13.33,83.1,14.67,100,9.25,89.9
"2021-11-04 02:30:00",11.96,91.2,13.5,79.98,14.69,100,9.21,90.2
"2021-11-04 02:40:00",12.07,89.1,13.8,76.66,14.6,100,9.22,90.2
"2021-11-04 02:50:00",11.97,90.3,13.71,80.1,14.55,100,9.23,90.6
"2021-11-04 03:00:00",11.85,90.3,12.87,90.5,14.58,100,9.31,90.6
"2021-11-04 03:10:00",11.79,90.1,12.38,94.6,14.52,100,9.38,90.2
"2021-11-04 03:20:00",11.86,90.1,12.32,96.6,14.44,100,9.12,89.7
"2021-11-04 03:30:00",11.89,89.6,12.44,96.9,14.48,100,9.03,90.6
"2021-11-04 03:40:00",11.8,89.7,12.51,97.6,14.45,100,9.14,91.1
"2021-11-04 03:50:00",11.62,89.6,12.4,98.5,14.44,100,9.18,90.8
"2021-11-04 04:00:00",11.55,89,12.4,99.2,14.45,100,9.25,91.2
"2021-11-04 04:10:00",11.44,89.9,12.47,99.3,14.4,100,9.48,91.2
"2021-11-04 04:20:00",11.36,89.7,12.52,99.5,14.37,100,9.9,91.2
"2021-11-04 04:30:00",11.35,87.9,12.61,99.6,14.3,100,10.16,90.3
"2021-11-04 04:40:00",11.15,90.1,12.62,99.8,14.26,100,10.33,90.2
"2021-11-04 04:50:00",11.05,90,12.79,99.9,14.19,100,10.63,90.8
"2021-11-04 05:00:00",10.99,90.8,13.18,100,14.19,100,10.95,91.2
"2021-11-04 05:10:00",10.89,91.4,13.33,100,14.12,100,11.1,91.2
"2021-11-04 05:20:00",10.86,92.1,13.38,100,14.1,100,11.12,91.3
"2021-11-04 05:30:00",11,91.5,13.11,98.8,14.17,100,11.27,91.3
"2021-11-04 05:40:00",11.13,90.9,12.96,98.6,14.12,100,11.38,91.4
"2021-11-04 05:50:00",11.13,89.4,12.91,99.1,14.05,100,11.65,91.9
"2021-11-04 06:00:00",10.9,91.1,12.79,98.9,14.07,100,11.94,92.1
"2021-11-04 06:10:00",10.85,90.5,12.63,99.1,14.08,100,11.97,91.7
"2021-11-04 06:20:00",10.78,90.9,12.46,98.8,14.06,100,12.06,91.7
"2021-11-04 06:30:00",10.67,91.6,12.31,97.4,14.03,99.9,12.18,91.7
"2021-11-04 06:40:00",10.55,91.9,12.22,97.3,13.93,99.9,12.23,91.7
"2021-11-04 06:50:00",10.54,92.5,12.18,98,13.89,99.9,12.41,91.9
"2021-11-04 07:00:00",10.58,92.4,12.16,98,13.93,99.9,12.68,91.9
"2021-11-04 07:10:00",10.59,92.1,11.97,96.5,13.95,99.9,12.97,91.7
"2021-11-04 07:20:00",10.59,92.3,11.95,96.8,14.06,99.9,13.08,91.8
"2021-11-04 07:30:00",10.64,92.5,11.99,96,14.12,99.7,13.36,92.2
"2021-11-04 07:40:00",10.66,92.5,12.02,95.6,14.23,99.6,13.44,92
"2021-11-04 07:50:00",10.76,92.6,12.1,95.5,14.3,99.3,13.53,91.8
"2021-11-04 08:00:00",10.84,92.6,12.08,94.1,14.39,99.1,13.53,91.8
"2021-11-04 08:10:00",10.87,92.4,12.04,94.4,14.37,99,13.37,91.7
"2021-11-04 08:20:00",10.8,90.5,11.99,94.9,14.47,99,13.04,91.4
"2021-11-04 08:30:00",10.69,91.3,12.01,93.7,14.62,98.9,12.72,91.3
"2021-11-04 08:40:00",10.61,91.3,11.97,92.4,14.58,98.7,12.88,91.5
"2021-11-04 08:50:00",10.72,89.9,11.97,91.4,14.84,98.8,12.77,91.2
"2021-11-04 09:00:00",10.78,90.4,12.87,87.6,14.88,98.5,12.71,91.4
"2021-11-04 09:10:00",10.71,90.7,13.91,81.7,15.27,98.2,12.73,91.5
"2021-11-04 09:20:00",10.71,90.6,13.44,82.8,15.24,97.7,12.81,91.7
"2021-11-04 09:30:00",10.74,90.7,12.88,83.1,15.57,96.9,13.02,91.3
"2021-11-04 09:40:00",10.66,90.8,13.2,81.8,15.75,95.8,13.14,91.1
"2021-11-04 09:50:00",10.83,91.2,13.22,79.37,15.9,94.6,13.43,90.6
"2021-11-04 10:00:00",10.97,90.5,13.55,75.81,15.76,93.2,13.2,90.2
"2021-11-04 10:10:00",11.16,90.3,14.77,71.3,15.91,92.5,13.06,90.4
"2021-11-04 10:20:00",11.34,88.9,14.95,71.28,16.14,91.6,13.46,90.3
"2021-11-04 10:30:00",11.16,89,14.89,71.46,16.06,90.5,13.84,87.7
"2021-11-04 10:40:00",11.1,89.9,15.82,65.53,15.93,90,13.67,87
"2021-11-04 10:50:00",10.92,90,15.93,63.83,15.89,89.6,13.75,85.3
"2021-11-04 11:00:00",11.19,88.3,16.88,61.77,16,87.9,14.29,84.2
"2021-11-04 11:10:00",11.59,87.3,16.26,64.03,16.03,86.9,14.44,84.3
"2021-11-04 11:20:00",11.54,88,14.86,67.85,16.04,86.4,14.44,83.4
"2021-11-04 11:30:00",11.21,88,14.68,76.41,16.44,86,14.46,81.7
"2021-11-04 11:40:00",11.27,88.6,14.7,78.74,16.41,86,14.42,81.3
"2021-11-04 11:50:00",11.51,88.3,15.13,75.7,16.24,85.9,14.77,81.6
"2021-11-04 12:00:00",11.65,88.1,15.25,70.03,16.25,86.8,14.79,81.6
"2021-11-04 12:10:00",11.46,85.8,15.75,66.73,16.21,86.6,14.53,81.4
"2021-11-04 12:20:00",10.75,88.2,16.34,61.09,16.22,86.6,14.84,80.7
"2021-11-04 12:30:00",10.98,90,16.03,64.11,16.49,85.4,15.36,78.35
"2021-11-04 12:40:00",11.69,86.7,16.38,64.35,16.34,84.9,15.53,76.84
"2021-11-04 12:50:00",12.08,83.7,16.27,61.59,16.97,83.5,15.46,75.53
"2021-11-04 13:00:00",11.88,83.6,16.2,64.37,16.82,82.9,15.69,75.44
"2021-11-04 13:10:00",11.76,85.9,16.23,65.36,16.5,82.3,15.89,73.96
"2021-11-04 13:20:00",11.63,84,15.99,68.44,16.56,82.6,15.93,72.97
"2021-11-04 13:30:00",11.81,80.7,16.01,67.8,16.72,81.7,16.58,69.23
"2021-11-04 13:40:00",11.82,79.13,16.29,65.47,16.45,81.3,16.79,66.98
"2021-11-04 13:50:00",11.68,79.72,16.14,65.68,16.08,82.2,17.12,65.18
"2021-11-04 14:00:00",11.39,85,15.91,65.49,15.96,82.4,17.16,64.18
"2021-11-04 14:10:00",10.93,87.8,16.36,66.41,15.99,82.4,17.5,63.43
"2021-11-04 14:20:00",10.66,88.5,16.41,63.54,16.26,81.6,17.89,61.6
"2021-11-04 14:30:00",10.42,89.6,16.31,63.79,16.2,81,17.81,60.13
"2021-11-04 14:40:00",10.24,88.9,16.25,65.49,16.06,81,18.21,57.6
"2021-11-04 14:50:00",10.1,90.1,16.37,66.6,15.88,81.2,17.91,59.4
"2021-11-04 15:00:00",10.28,91.5,16.37,67.45,15.6,81.5,17.86,59.41
"2021-11-04 15:10:00",10.4,91.4,16.41,67.48,15.56,82,17.94,60.2
"2021-11-04 15:20:00",10.45,90.6,16.4,66.21,15.46,82.5,17.68,62.48
"2021-11-04 15:30:00",10.46,90.8,16.21,67.48,15.33,83,17.96,62.08
"2021-11-04 15:40:00",10.35,90.6,15.99,68.58,15.24,83.4,18.12,60.8
"2021-11-04 15:50:00",10.12,90.7,15.68,69.98,15.25,83.4,17.81,62.14
"2021-11-04 16:00:00",9.99,91.1,15.27,72.81,15.17,83.6,17.09,64.36
"2021-11-04 16:10:00",9.85,91.2,14.89,76.04,15.05,84.5,16.97,64.81
"2021-11-04 16:20:00",9.77,91.4,14.57,77.97,14.77,86.1,17.54,63.47
"2021-11-04 16:30:00",9.75,91.5,14.13,80.1,14.63,86.7,17.45,63.31
"2021-11-04 16:40:00",9.62,91.8,13.7,82.4,14.46,87.4,16.8,65.66
"2021-11-04 16:50:00",9.57,92.2,13.03,85.8,14.23,88.3,15.64,70.65
"2021-11-04 17:00:00",9.4,92,12.55,88.1,14.05,89.2,14.82,74.19
"2021-11-04 17:10:00",9.17,92,12.14,89.8,13.87,90,14.35,76.49
"2021-11-04 17:20:00",8.97,91.7,11.7,91.2,13.57,91.3,13.77,79.09
"2021-11-04 17:30:00",8.7,91.8,11.42,92.5,13.42,92.2,13.12,81.7
"2021-11-04 17:40:00",8.51,92.1,11.19,93.2,13.35,92.9,12.45,84
"2021-11-04 17:50:00",8.42,92.4,10.77,94.7,13,93.4,11.95,85.5
"2021-11-04 18:00:00",8.31,92.4,10.68,94.5,13.07,94.2,11.5,86.8
"2021-11-04 18:10:00",8.19,92.4,10.82,92.8,13.08,94.6,11.22,87.4
"2021-11-04 18:20:00",8.09,92.2,10.61,92.9,13.26,95,10.87,88.1
"2021-11-04 18:30:00",8.05,92.4,10.32,94.3,13.51,94.7,10.85,89.2
"2021-11-04 18:40:00",7.979,92.5,9.85,94.5,13.49,94.3,10.92,89.4
"2021-11-04 18:50:00",7.851,92.4,9.25,95.5,13.46,94.6,11.05,89.2
"2021-11-04 19:00:00",7.75,92.7,9.08,97.7,13.42,94.7,11.07,88.8
"2021-11-04 19:10:00",7.748,92.8,9.04,96.3,13.45,94.6,11.07,88.6
"2021-11-04 19:20:00",7.723,92.8,8.57,97,13.41,94.5,11.12,88.5
"2021-11-04 19:30:00",7.705,92.7,8.42,98,13.43,94.4,11.05,88.3
"2021-11-04 19:40:00",7.692,92.7,8.23,98.2,13.39,94.2,10.95,88.5
"2021-11-04 19:50:00",7.679,92.9,8.38,98.8,13.39,94.1,11.01,88.6
"2021-11-04 20:00:00",7.681,93.1,8.15,97.4,13.23,94.2,11.11,85.8
"2021-11-04 20:10:00",7.702,93.1,8.04,98.3,12.89,94.7,10.95,81.2
"2021-11-04 20:20:00",7.579,93.3,7.911,97.9,12.45,94.8,10.35,78.54
"2021-11-04 20:30:00",7.465,93.5,7.692,98,12.05,95.2,9.93,76.51
"2021-11-04 20:40:00",7.297,93.3,7.579,98.1,11.78,95.7,9.71,74.97
"2021-11-04 20:50:00",7.362,93.7,7.242,97.4,12.05,96.4,9.47,74.12
"2021-11-04 21:00:00",7.285,93.5,6.936,98.6,12.21,96.7,9.25,75.99
"2021-11-04 21:10:00",7.217,92.9,7.106,98.8,12.15,96.6,9.04,80.7
"2021-11-04 21:20:00",7.126,92.9,7.074,98.9,12.19,96.8,8.6,84.3
"2021-11-04 21:30:00",6.995,93.1,6.89,98.4,12.36,97,8.16,85.2
"2021-11-04 21:40:00",6.961,92.9,6.677,98.6,12.52,97.1,7.938,85.4
"2021-11-04 21:50:00",7.033,92.6,6.683,99,12.66,97.1,7.467,87.1
"2021-11-04 22:00:00",7.037,92.5,6.713,98.6,12.61,97,6.997,88.1
"2021-11-04 22:10:00",6.953,92.6,6.632,98.4,12.65,97.1,6.662,88.6
"2021-11-04 22:20:00",6.872,92.8,6.633,98.6,12.48,96.9,6.417,88.7
"2021-11-04 22:30:00",6.775,92.6,6.613,98.3,12.37,97.1,6.189,88.7
"2021-11-04 22:40:00",6.651,92.8,6.592,98.4,12.39,96.9,5.98,89.5
"2021-11-04 22:50:00",6.561,92.9,6.142,97.8,12.24,96.6,5.893,89.7
"2021-11-04 23:00:00",6.455,92.7,6.004,98.5,12.19,96.5,5.728,89.9
"2021-11-04 23:10:00",6.533,92.5,6.059,99.1,12.3,96.4,5.581,90
"2021-11-04 23:20:00",6.463,92.7,6.18,99.2,12.34,96.2,5.398,90.1
"2021-11-04 23:30:00",6.441,92.8,6.139,98.8,12.17,96,5.294,90.3
"2021-11-04 23:40:00",6.377,92.9,5.988,98.6,12.1,96.1,5.267,90.1
"2021-11-04 23:50:00",6.34,93.2,6.037,99,12.08,96.1,5.08,90
"2021-11-05 00:00:00",6.257,93.3,5.885,98.3,12.13,96.1,4.952,90.4
"2021-11-05 00:10:00",6.26,93.1,5.872,98.6,11.99,95.9,4.77,90.6
"2021-11-05 00:20:00",6.191,93.3,5.557,98.5,11.48,95.6,4.762,90.8
"2021-11-05 00:30:00",6.096,93.3,5.666,99,11.16,96.1,4.609,90.5
"2021-11-05 00:40:00",6.031,93.3,5.624,98.8,11.67,96.5,4.455,90.7
"2021-11-05 00:50:00",5.99,93.3,5.455,98.3,11.99,95.9,4.374,90.7
"2021-11-05 01:00:00",5.987,93.2,4.949,98.4,11.94,95.5,4.264,90.6
"2021-11-05 01:10:00",5.868,93,5.477,99.9,11.76,95.4,4.216,90.7
"2021-11-05 01:20:00",5.75,93.3,5.403,98.9,11.6,95.2,4.089,90.7
"2021-11-05 01:30:00",5.903,93.4,5.467,99.3,11.52,95.3,4.033,90.8
"2021-11-05 01:40:00",5.911,93.3,5.558,98.8,11.45,95.3,4.016,90.4
"2021-11-05 01:50:00",5.699,93.5,5.397,99,11.49,95.3,3.884,90.1
"2021-11-05 02:00:00",5.596,93.8,5.725,99.1,11.57,94.7,3.707,90.3
"2021-11-05 02:10:00",5.469,93.8,5.773,98.6,11.65,93.9,3.641,90.7
"2021-11-05 02:20:00",5.379,93.8,5.635,97.8,11.87,92.9,3.549,90.7
"2021-11-05 02:30:00",5.49,93.9,5.384,97.8,11.87,92.1,3.518,91
"2021-11-05 02:40:00",5.507,93.9,5.501,99,11.75,91.8,3.468,91
"2021-11-05 02:50:00",5.452,93.7,5.422,98.1,11.84,91.4,3.513,91.2
"2021-11-05 03:00:00",5.389,93.8,5.268,98.5,11.87,90.7,3.508,91.2
"2021-11-05 03:10:00",5.438,93.9,5.031,98.5,11.76,90.1,3.422,91.2
"2021-11-05 03:20:00",5.394,93.8,5.23,99.4,11.52,90.1,3.492,91.4
"2021-11-05 03:30:00",5.411,93.9,5.3,98.8,11.57,89.1,3.497,91.3
"2021-11-05 03:40:00",5.41,93.9,5.31,99.2,11.53,87.3,3.474,91.3
"2021-11-05 03:50:00",5.379,93.8,5.391,99.3,11.18,87.8,3.469,91.1
"2021-11-05 04:00:00",5.294,93.8,5.257,99,11.15,88.4,3.462,91.4
"2021-11-05 04:10:00",5.153,93.8,4.785,98.1,11.16,87.4,3.461,91.1
"2021-11-05 04:20:00",5.095,93.7,5.186,99.5,10.8,86.6,3.324,90.9
"2021-11-05 04:30:00",5.011,93.3,4.948,98.9,9.75,88.3,3.238,91.2
"2021-11-05 04:40:00",4.959,93.2,4.994,99.2,9.17,89.5,3.404,91
"2021-11-05 04:50:00",4.859,93.1,5.056,99.6,8.85,90.6,3.324,90.2
"2021-11-05 05:00:00",4.777,93.2,5.135,99.5,8.69,90.4,3.211,90
"2021-11-05 05:10:00",4.857,93.5,5.269,99.6,8.28,90.5,3.176,89.7
"2021-11-05 05:20:00",4.9,93.2,4.806,98.6,8.6,91.4,3.017,89.3
"2021-11-05 05:30:00",4.885,93.3,4.301,98.4,8.58,90.9,2.84,89.4
"2021-11-05 05:40:00",4.965,93.3,4.527,99.7,7.78,90.9,2.869,89.7
"2021-11-05 05:50:00",4.765,93.1,4.943,100,8.03,92.7,2.93,89.3
"2021-11-05 06:00:00",4.595,92.9,4.846,99.7,8.01,92.9,2.814,88.9
